Score,MonoisotopicMass,SMILES,InChIKey,RetentionTimeScore_Values,NoExplPeaks,NumberPeaksUsed,InChI,MaximumTreeDepth,Identifier,ExplPeaks,InChIKey3,InChIKey2,InChIKey1,FragmenterScore,MolecularFormula,RetentionTimeScore,FragmenterScore_Values,FormulasOfExplPeaks
1.605202413368263,187.074554,C=1C=C(C(=C(C=2C=CNC(=N)N2)[H])[H])OC1,MPNIETIKINOPSG-ONEGZZNKSA-N,1.57951;1.065;0.51451,17,21,"InChI=1S/C10H9N3O/c11-10-12-6-5-8(13-10)3-4-9-2-1-7-14-9/h1-7H,(H2,11,12,13)/b4-3+",2,25049927,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,ONEGZZNKSA,MPNIETIKINOPSG,297.36484857655387,C10H9N3O,0.25076691118158034,1630.0;1017.0;1266.0;1834.0;612.0;2547.0;348.0;2139.0;2139.0;958.0;2911.0;2068.0;1018.0;2096.0;2196.0;653.0;1455.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H5]+;81.03345:[C5H4O]+H+;91.0542714285714:[C7H5+H]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;105.069975:[C8H6+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C9H7O-H]+;130.0652:[C9H7N]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.6006882025215603,187.074554,CC(N1C=CC(C2=CC=CC=N2)=N1)=O,VDVVDTCZVOULJA-UHFFFAOYSA-N,1.57951;1.054;0.52551,17,21,"InChI=1S/C10H9N3O/c1-8(14)13-7-5-10(12-13)9-4-2-3-6-11-9/h2-7H,1H3",2,32741290,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,VDVVDTCZVOULJA,296.4129488182333,C10H9N3O,0.2501301981303361,1225.0;1730.0;1574.0;2451.0;1225.0;2551.0;1325.0;1730.0;1225.0;1225.0;1021.0;2652.0;2447.0;1121.0;1629.0;1225.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H2N3+2H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;105.069975:[C8H6+2H]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.5998592579528452,187.074554,CC1=NC(=CC(=N1)O)C2=CC=CC=N2,GASREVYJGTZKLJ-UHFFFAOYSA-N,1.57951;1.232;0.34751,15,21,"InChI=1S/C10H9N3O/c1-7-12-9(6-10(14)13-7)8-4-2-3-5-11-8/h2-6H,1H3,(H,12,13,14)",2,720358,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,GASREVYJGTZKLJ,281.2047834636172,C10H9N3O,0.2589188536808712,1225.0;1326.0;1574.0;2551.0;1225.0;1325.0;2651.0;1225.0;1225.0;1225.0;2651.0;1325.0;1573.0;1225.0;1325.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H3O+H]+H+;85.0396545454545:[C3H4N2O]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C6H4O+2H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H4N3]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.597659675116998,187.074554,CC1=CC=NC(C2=CC=NC=C2)=N1=O,JVHDOVUAEAMDEM-UHFFFAOYSA-N,1.57951;1.796;0.21649,16,21,"InChI=1S/C10H9N3O/c1-8-2-7-12-10(13(8)14)9-3-5-11-6-4-9/h2-7H,1H3",2,28686101,53.03852_55.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,JVHDOVUAEAMDEM,272.9801954376601,C10H9N3O,0.26320599021046936,1226.0;1574.0;2452.0;1673.0;1326.0;2550.0;2450.0;1226.0;2649.0;1325.0;1932.0;2451.0;2451.0;2552.0;1224.0;1931.0,53.03852:[C4H5]+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.5974849219731104,187.074554,CC1=CN=C(C2=CC=CC=N2)N(=C1)=O,VPWCQZQGIFFCQI-UHFFFAOYSA-N,1.57951;1.796;0.21649,16,21,"InChI=1S/C10H9N3O/c1-8-6-12-10(13(14)7-8)9-4-2-3-5-11-9/h2-7H,1H3",2,21417163,53.03852_55.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,VPWCQZQGIFFCQI,272.9017372822423,C10H9N3O,0.26320599021046936,1225.0;1574.0;2452.0;1772.0;1326.0;2551.0;2451.0;1226.0;2651.0;1325.0;1932.0;2451.0;2451.0;2552.0;1225.0;1931.0,53.03852:[C4H4]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H2N2O+2H]+H+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.5938843203865884,187.074554,CC(C(C#N)=NNC1=CC=CC=C1)=O,OHHMFUWOGBCGKS-RAXLEYEMSA-N,1.57951;2.348;0.76849,13,21,"InChI=1S/C10H9N3O/c1-8(14)10(7-11)13-12-9-5-3-2-4-6-9/h2-6,12H,1H3/b13-10-",2,4548836,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,RAXLEYEMSA,OHHMFUWOGBCGKS,321.8522832112258,C10H9N3O,0.2332506906540963,1224.0;2037.0;1224.0;305.0;1672.0;653.0;163.0;1048.0;713.0;696.0;1672.0;696.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3HN3+H]+H+;85.0396545454545:[C3H4N2O]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;105.044757142857:[C6H6N2-H]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.5938843203865884,0.0,CC(C(C#N)=NNC1=CC=CC=C1)=O,OHHMFUWOGBCGKS-JLHYYAGUSA-N,1.57951;2.348;0.76849,13,21,"InChI=1S/C10H9N3O/c1-8(14)10(7-11)13-12-9-5-3-2-4-6-9/h2-6,12H,1H3/b13-10+",2,5268222,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,JLHYYAGUSA,OHHMFUWOGBCGKS,321.8522832112258,C10H9N3O,0.2332506906540963,1224.0;2037.0;1224.0;305.0;1672.0;653.0;163.0;1048.0;713.0;696.0;1672.0;696.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3HN3+H]+H+;85.0396545454545:[C3H4N2O]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;105.044757142857:[C6H6N2-H]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.5938843203865884,187.074554,CC(C(C#N)=NNC1=CC=CC=C1)=O,OHHMFUWOGBCGKS-UHFFFAOYSA-N,1.57951;2.348;0.76849,13,21,"InChI=1S/C10H9N3O/c1-8(14)10(7-11)13-12-9-5-3-2-4-6-9/h2-6,12H,1H3",2,31017780,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,OHHMFUWOGBCGKS,321.8522832112258,C10H9N3O,0.2332506906540963,1224.0;2037.0;1224.0;305.0;1672.0;653.0;163.0;1048.0;713.0;696.0;1672.0;696.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3HN3+H]+H+;85.0396545454545:[C3H4N2O]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;105.044757142857:[C6H6N2-H]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.593687714252214,187.074554,CC1C(=NC2=CC=CC3=C2N1C=N3)O,VRQSPYXESBSCQW-UHFFFAOYSA-N,1.57951;2.017;0.43749,13,21,"InChI=1S/C10H9N3O/c1-6-10(14)12-8-4-2-3-7-9(8)13(6)5-11-7/h2-6H,1H3,(H,12,14)",2,24183376,53.03852_55.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,VRQSPYXESBSCQW,285.24034804141706,C10H9N3O,0.25488684372453935,1629.0;2242.0;1631.0;1531.0;2242.0;1531.0;1631.0;1529.0;1529.0;1572.0;918.0;1674.0;1061.0,53.03852:[C4H3+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;85.0396545454545:[C3H5N2O]+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H7N2]+;130.04005:[C7H4N3]+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H8N3+H]+H+
1.5934216283246312,187.074554,CC(C(=C(N1C2=CC=CC=C2N=N1)[H])[H])=O,QDPAAGGAHGABHO-VOTSOKGWSA-N,1.57951;1.091;0.48851,17,21,"InChI=1S/C10H9N3O/c1-8(14)6-7-13-10-5-3-2-4-9(10)11-12-13/h2-7H,1H3/b7-6+",2,8687194,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,VOTSOKGWSA,QDPAAGGAHGABHO,289.61532622183904,C10H9N3O,0.2522243939203735,1048.0;1570.0;1837.0;1226.0;1629.0;1570.0;1122.0;1729.0;1634.0;1634.0;1022.0;1733.0;1530.0;712.0;1865.0;1733.0;2067.0,53.03852:[C4H5]+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3HN3+H]+H+;85.0396545454545:[C3H2N2O+2H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H2N3+2H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H6NO+H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;142.0652:[C10H9N-H]+;147.0554:[C8H8N2O-H]+;160.087069230769:[C9H8N3+H]+H+
1.5920076811864563,187.074554,C1=CC(=NC=C1N)N2C=CC(C=C2)=O,MDRDGQPUBWFLIR-UHFFFAOYSA-N,1.57951;0.962;0.61751,12,21,"InChI=1S/C10H9N3O/c11-8-1-2-10(12-7-8)13-5-3-9(14)4-6-13/h1-7H,11H2",2,30431482,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;81.03345_12.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,MDRDGQPUBWFLIR,302.2684705070707,C10H9N3O,0.2443527773618034,1630.0;1325.0;1353.0;1058.0;696.0;610.0;2068.0;1834.0;1968.0;1968.0;1222.0;1058.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H4O]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H5N2+H]+H+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H9N3]+H+
1.591443805748141,187.074554,CNC1=CC(C2=CC=NC=C2C1=O)=N,STQJYENAEKLYFG-UHFFFAOYSA-N,1.57951;0.994;0.58551,9,21,"InChI=1S/C10H9N3O/c1-12-9-4-8(11)6-2-3-13-5-7(6)10(9)14/h2-5,11-12H,1H3",2,10479941,65.0386_116.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,STQJYENAEKLYFG,298.4713890455167,C10H9N3O,0.24645215075778562,2022.0;960.0;696.0;1509.0;1573.0;1673.0;696.0;1673.0;1060.0,65.0386:[C5H3+H]+H+;92.0494875:[C6H3N+2H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H6NO+H]+H+;119.060475:[C7H5N2+H]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H9N3]+H+
1.5906746347407166,187.074554,CN1C(C=O)=NN=C1C2=CC=CC=C2,YMKMZTBQOVWMTE-UHFFFAOYSA-N,1.57951;3.015;1.43549,20,21,"InChI=1S/C10H9N3O/c1-13-9(7-14)11-12-10(13)8-5-3-2-4-6-8/h2-7H,1H3",2,9717672,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,YMKMZTBQOVWMTE,430.14211313121103,C10H9N3O,0.16824752582076993,1224.0;1470.0;1224.0;348.0;696.0;1022.0;1326.0;2346.0;1091.0;1022.0;1022.0;2346.0;2650.0;1326.0;1631.0;1574.0;1574.0;2069.0;2246.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H3N3]+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H6N2-H]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.5902213746264424,187.074554,C(=C(C(=N)O)[H])(C=1C=CC2=NC=CN2C1)[H],VKWZVVZTEQQXSH-IWQZZHSRSA-N,1.57951;2.366;0.78649,15,21,"InChI=1S/C10H9N3O/c11-9(14)3-1-8-2-4-10-12-5-6-13(10)7-8/h1-7H,(H2,11,14)/b3-1-",2,26270044,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,IWQZZHSRSA,VKWZVVZTEQQXSH,322.6492070426334,C10H9N3O,0.23180440059007645,1672.0;1572.0;1573.0;1837.0;1584.0;1937.0;1574.0;1574.0;1224.0;1324.0;448.0;1574.0;1674.0;1226.0;1784.0,53.03852:[C4H3+H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H5]+;81.03345:[C5H4O]+H+;92.0494875:[C6H5N]+H+;95.04925:[C6H5O+H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;110.060033333333:[C6H6NO+H]+H+;119.060475:[C7H5N2+H]+H+;130.0652:[C9H7N]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.5895117639436087,187.074554,C1=CC=C2C(=C1)C=C(C=N2)NN=CO,NYANIMJIUIFABV-UHFFFAOYSA-N,1.57951;2.41;0.83049,18,21,"InChI=1S/C10H9N3O/c14-7-12-13-9-5-8-3-1-2-4-10(8)11-6-9/h1-7,13H,(H,12,14)",2,3331721,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,NYANIMJIUIFABV,328.468657896497,C10H9N3O,0.22816830311381847,1224.0;1588.0;1836.0;1225.0;1585.0;1224.0;1325.0;1325.0;1585.0;1224.0;1224.0;1387.0;1487.0;1684.0;405.0;1489.0;1936.0;1784.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3H3N3]+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H6N+H]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H8N2O-H]+;160.087069230769:[C9H7N3+2H]+H+
1.5889297194972483,187.074554,C=CCC1=NC2=CC=CC=C2N(=N1)=O,CXUUYWRPDYWAMJ-UHFFFAOYSA-N,1.57951;2.278;0.69849,17,21,"InChI=1S/C10H9N3O/c1-2-5-10-11-8-6-3-4-7-9(8)13(14)12-10/h2-4,6-7H,1,5H2",2,9564744,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,CXUUYWRPDYWAMJ,310.5394038483986,C10H9N3O,0.23863456277670986,1224.0;1570.0;1837.0;1226.0;1938.0;1326.0;1833.0;1574.0;1674.0;1629.0;1570.0;955.0;1838.0;1837.0;1326.0;1370.0;1419.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H5N3]+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H4N2+2H]+H+;130.04005:[C7H4N3]+;130.0652:[C9H7N]+H+;131.07295:[C9H9N]+;142.0652:[C10H9N-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H7N3+2H]+H+
1.587733567957422,187.074554,C1=CC=2C=CC(CC(=N)O)=NC2N=C1,NHRCLSBTSMNCJE-UHFFFAOYSA-N,1.57951;1.006;0.57351,16,21,"InChI=1S/C10H9N3O/c11-9(14)6-8-4-3-7-2-1-5-12-10(7)13-8/h1-5H,6H2,(H2,11,14)",2,27457063,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,NHRCLSBTSMNCJE,295.5177820990688,C10H9N3O,0.2472150493597303,1573.0;1836.0;1837.0;1838.0;1225.0;1325.0;1225.0;1225.0;1225.0;1937.0;1325.0;1685.0;1574.0;1674.0;1225.0;1784.0,53.03852:[C4H4]+H+;65.0386:[C5H4]+H+;77.0386:[C6H5]+;81.03345:[C5H5O]+;85.0396545454545:[C3H4N2O]+H+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H6NO+H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H7N]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.587542717221209,187.074554,C1=CC(=NC=C1C2=CC(=CN=C2)N)O,WBSJDLQGUHAKPC-UHFFFAOYSA-N,1.57951;0.963;0.61651,15,21,"InChI=1S/C10H9N3O/c11-9-3-8(4-12-6-9)7-1-2-10(14)13-5-7/h1-6H,11H2,(H,13,14)",2,27458926,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,WBSJDLQGUHAKPC,300.1507235642997,C10H9N3O,0.2444197950654238,1673.0;1325.0;2549.0;2449.0;1574.0;1729.0;2650.0;1529.0;1629.0;1224.0;1224.0;1630.0;1730.0;1224.0;1325.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H4]+H+;81.03345:[C5H4O]+H+;92.0494875:[C6H3N+2H]+H+;95.04925:[C6H4O+2H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.0652:[C9H6N+H]+H+;131.07295:[C9H6N+2H]+H+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.5874908539076917,187.074554,C1CC2=CC3=C(C=C2C1)N(=NC=N3)=O,ZULYKLKPCSHKPD-UHFFFAOYSA-N,1.57951;2.211;0.63149,19,21,"InChI=1S/C10H9N3O/c14-13-10-5-8-3-1-2-7(8)4-9(10)11-6-12-13/h4-6H,1-3H2",2,10125949,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,ZULYKLKPCSHKPD,301.83703551114854,C10H9N3O,0.24340705176323849,1572.0;1324.0;2020.0;1931.0;1324.0;2185.0;2031.0;1922.0;1937.0;2081.0;1837.0;1981.0;2081.0;1303.0;1226.0;1226.0;1326.0;1718.0;1503.0,53.03852:[C4H5]+;65.0386:[C5H6-H]+;77.0386:[C6H6-H]+;81.03345:[C3HN3+H]+H+;91.0542714285714:[C7H8-H]+;92.0494875:[C6H6N]+;95.04925:[C4H2N3+2H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H7N-H]+;105.044757142857:[C6H6N2-H]+;105.069975:[C8H8]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H8N2-H]+;130.04005:[C7H3N3]+H+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H7N3+2H]+H+
